Subject,Course Name,Course URL 
"Engineering
          ",Environmental Management & Ethics,https://www.class-central.com/course/coursera-environmental-management-ethics-8803
"Engineering
          ",Цифровая обработка сигналов Часть 2. Дискретные и цифровые фильтры ,https://www.class-central.com/course/coursera-----2-----12388
"Science
          ",Laboratorio di Programmazione,https://www.class-central.com/course/edx-laboratorio-di-programmazione-9239
"Science
          ",Formulación y nomenclatura de compuestos químicos,https://www.class-central.com/course/edx-formulacion-y-nomenclatura-de-compuestos-quimicos-3149
"Education & Teaching
          ",Blended Learning Essentials: Embedding Practice,https://www.class-central.com/course/futurelearn-blended-learning-essentials-embedding-practice-4886
"Education & Teaching
          ",Blended Learning Essentials: Developing Digital Skills,https://www.class-central.com/course/futurelearn-blended-learning-essentials-developing-digital-skills-8784
"Computer Science
          ",Information and Communication Technology (ICT) Accessibility,https://www.class-central.com/course/edx-information-and-communication-technology-ict-accessibility-5898
"Computer Science
          ",Algorithms,https://www.class-central.com/course/edx-algorithms-5752
"Humanities
          ",Existential Well-being Counseling: A Person-centered Experiential Approach,https://www.class-central.com/course/edx-existential-well-being-counseling-a-person-centered-experiential-approach-6732
"Humanities
          ",Chinese Thought: Ancient Wisdom Meets Modern Science - Part 1,https://www.class-central.com/course/edx-chinese-thought-ancient-wisdom-meets-modern-science-part-1-3710
"Humanities
          ","English for Journalists, Part 2",https://www.class-central.com/course/edx-english-for-journalists-part-2-5832
"Business
          ",Best Practices for Project Management Success,https://www.class-central.com/course/edx-best-practices-for-project-management-success-7288
"Business
          ",Interpersonal Communication for Engineering Leaders,https://www.class-central.com/course/coursera-interpersonal-communication-for-engineering-leaders-7430
"Business
          ",Accounting for Decision Making,https://www.class-central.com/course/coursera-accounting-for-decision-making-9188
"Data Science
          ",Using Data to Provide Personalized Student Support,https://www.class-central.com/course/edx-using-data-to-provide-personalized-student-support-9287
"Data Science
          ",Big Data: Statistical Inference and Machine Learning,https://www.class-central.com/course/futurelearn-big-data-statistical-inference-and-machine-learning-5421
"Programming
          ",Mobile Design and Usability for Android,https://www.class-central.com/course/udacity-mobile-design-and-usability-for-android-9701
"Programming
          ",AutoLayout,https://www.class-central.com/course/udacity-autolayout-7496
"Health & Medicine
          ",The Science of Health Care Delivery ,https://www.class-central.com/course/coursera-the-science-of-health-care-delivery-8862
"Health & Medicine
          ",Major Depression in the Population: A Public Health Approach,https://www.class-central.com/course/coursera-major-depression-in-the-population-a-public-health-approach-1034
"Art & Design
          ",The Art of Drawing and Painting,https://www.class-central.com/course/open2study-the-art-of-drawing-and-painting-1645
"Art & Design
          ",Introduction to Computational Arts,https://www.class-central.com/course/coursera-introduction-to-computational-arts-1053
"Engineering
          ",Plastic electronics,https://www.class-central.com/course/coursera-plastic-electronics-10161
"Engineering
          ",Ferrous Technology II,https://www.class-central.com/course/coursera-ferrous-technology-ii-10363
"Science
          ",Nitrogen: A Global Challenge,https://www.class-central.com/course/edx-nitrogen-a-global-challenge-11327
"Science
          ",The Quantum Internet and Quantum Computers: How Will They Change the World?,https://www.class-central.com/course/edx-the-quantum-internet-and-quantum-computers-how-will-they-change-the-world-9760
"Education & Teaching
          ",Teaching Practical Science: Physics,https://www.class-central.com/course/futurelearn-teaching-practical-science-physics-9117
"Education & Teaching
          ",Managing Behaviour for Learning,https://www.class-central.com/course/futurelearn-managing-behaviour-for-learning-6272
"Computer Science
          ",Implementation of Data Structures,https://www.class-central.com/course/edx-implementation-of-data-structures-5753
"Humanities
          ",Japanese Pronunciation for Communication,https://www.class-central.com/course/edx-japanese-pronunciation-for-communication-6737
"Humanities
          ",Othello's Story,https://www.class-central.com/course/edx-othello-s-story-11951
"Business
          ",Raising Funds for Your Startup,https://www.class-central.com/course/futurelearn-raising-funds-for-your-startup-10594
"Business
          ","Major Engineering Projects: Governance, Risk and Scope",https://www.class-central.com/course/coursera-major-engineering-projects-governance-risk-and-scope-11047
"Data Science
          ",Interactomics,https://www.class-central.com/course/nptel-interactomics-7979
"Data Science
          ",Functional Genomics,https://www.class-central.com/course/nptel-functional-genomics-7920
"Programming
          ",Build Native Mobile Apps with Flutter,https://www.class-central.com/course/udacity-build-native-mobile-apps-with-flutter-11248
"Programming
          ",How to Install Android Studio,https://www.class-central.com/course/udacity-how-to-install-android-studio-11287
"Programming
          ",Information Service Engineering,https://www.class-central.com/course/openhpi-information-service-engineering-2038
"Health & Medicine
          ",Circadian clocks: how rhythms structure life,https://www.class-central.com/course/coursera-circadian-clocks-how-rhythms-structure-life-2664
"Health & Medicine
          ",ADHD: Everyday Strategies for Elementary Students,https://www.class-central.com/course/coursera-adhd-everyday-strategies-for-elementary-students-6041
"Health & Medicine
          ",Healthcare Marketplace Capstone,https://www.class-central.com/course/coursera-healthcare-marketplace-capstone-5548
"Art & Design
          ",Phoneography - The basics of cell phone photography,https://www.class-central.com/course/canvas-network-phoneography-the-basics-of-cell-phone-photography-2563
"Art & Design
          ","Art, Technology & Media: Digital Imaging",https://www.class-central.com/course/canvas-network-art-technology-media-digital-imaging-2274
"Engineering
          ",Comprendre les Microcontroleurs,https://www.class-central.com/course/coursera-comprendre-les-microcontroleurs-1238
"Engineering
          ",Wind Energy,https://www.class-central.com/course/coursera-wind-energy-5552
"Science
          ",The Multi-scale brain,https://www.class-central.com/course/edx-the-multi-scale-brain-11380
"Science
          ",Fisica I con laboratorio,https://www.class-central.com/course/federica-fisica-i-con-laboratorio-7534
"Education & Teaching
          ",Teaching Practical Science: Chemistry,https://www.class-central.com/course/futurelearn-teaching-practical-science-chemistry-9116
"Education & Teaching
          ",Teaching Practical Science: Biology,https://www.class-central.com/course/futurelearn-teaching-practical-science-biology-9115
"Humanities
          ",Flower Arrangements in China and Japan | 现代生活美学：花之道,https://www.class-central.com/course/edx-flower-arrangements-in-china-and-japan---11430
"Humanities
          ",Shylock’s Bond,https://www.class-central.com/course/edx-shylock-s-bond-8536
"Humanities
          ",Hamlet’s Ghost,https://www.class-central.com/course/edx-hamlet-s-ghost-7016
"Business
          ","Banque, assurance, assistance : le digital, une opportunité à saisir !",https://www.class-central.com/course/france-universite-numerique-banque-assurance-assistance-le-digital-une-opportunite-a-saisir-11617
"Business
          ",Driving Digital Innovation through Experimentation,https://www.class-central.com/course/edx-driving-digital-innovation-through-experimentation-8207
"Data Science
          ",Biostatistics and Design of experiments,https://www.class-central.com/course/nptel-biostatistics-and-design-of-experiments-5336
"Data Science
          ",Introduction to Apache Spark and AWS,https://www.class-central.com/course/coursera-introduction-to-apache-spark-and-aws-10037
